sample_id,split,recalculated_score,risk_score,risk_percentile,diff
0cfedf576736642557d1,train,0.8542329870872174,0.854233,97.5,1.2912782620944085e-08
a29b8e6c6df7773da9a6,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
25fcd915658b2b8ce6cd,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
ddc27401dcef2970b6f6,train,0.6604772275844504,0.660477,95.1,2.2758445039627873e-07
581d9467adb283dc91a8,train,0.8766208025601737,0.876621,98.8,1.9743982626607703e-07
f94372d6fec50b204bfb,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
7fb9fa0b544b50afcba1,train,0.6077695247861009,0.60777,53.1,4.752138991204191e-07
6deb55b6c079bf11e058,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
20311e1e24ecf1c49f3b,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
3861b9a7eeac650ad256,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
3984c8c6534de9a3de7b,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
5c8fc508e22b635752c6,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
237b0585a7012aeadf77,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
17604e4ed6f65ce916c5,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
ca6ba99e522609d3b3ff,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
98e1d75c687fdef9c7b7,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
c1fb69276cb4e8e93e8f,train,0.44920704158653507,0.449207,3.6,4.158653504893195e-08
812fa5deb55bc92d3e7f,train,0.3001188469111535,0.300119,8.6,1.5308884654396948e-07
36a192d66ff440bf3d15,train,0.36352398667473096,0.363524,7.5,1.3325269054842437e-08
049b65f5ea50ee1432c3,train,0.3691226222604139,0.369123,10.9,3.7773958605491487e-07
e4433c12be20acc42ee2,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
8a8b0b2040a26fce56f8,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
b313ca6a14abd5983806,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
4f749e36101accdc8e21,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
8e83dd4078408cde1ba2,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
0b0df2577d073ade37e5,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
483828c2edf4ec6d6833,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
d6bb32c91ecb421b04be,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
b66803b62f8bd3dc3927,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
7fc3ed0c6baef356830e,train,0.47048897942495543,0.470489,15.3,2.0575044556991884e-08
003955199a64e449c0db,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
137a8ce2f127d6db8a47,train,0.6054677136143556,0.605468,52.7,2.863856444212942e-07
aa11b727faf335e2abcf,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
3b0a55fb0ed061414e35,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
96315964914c8fc4ac96,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
3baa233c628b2c61fa4f,train,0.6141581761788332,0.614158,94.8,1.7617883318887806e-07
3e18f26e636e43411581,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
ebac265774fb65adb5c5,train,0.39637969461964684,0.39638,8.6,3.053803531716248e-07
cf17b7dd0798630c2eb5,train,0.4669326353529464,0.466933,13.8,3.646470536078361e-07
e7aab18f934377eb1569,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
c4ad8696d93fdf8ade01,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
4541c91f62bb14c90660,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
fd13ff3d6665c170d22f,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
23009e7c8c6d54015474,train,0.5356626400542556,0.535663,56.9,3.599457444325438e-07
c83b46be8053c4cb518e,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
741107ffaac7f5b0a0e0,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
d8d27ceaefe0039b1e6c,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
2bb0ad233045d7fcbbb8,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
fae02fc50dc7d6846c92,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
ebce6cc216198c202f63,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
3386f32fb543dafb0e93,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
d78978b1433ec2760015,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
28c969515f16d6fb4ae3,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
f34d726d7269d112af8e,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
1bb41f81fbc71e3d7e8e,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
eacbd6d60f50756d3918,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
500dab43974a109bb18f,train,0.258184433348872,0.258184,2.2,4.333488719532319e-07
b37b4bbf91f36d8abafb,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
5b73ea68449a65c109f9,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
b87ce681a30cda789424,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
4c7fcc85f79b8c52955d,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
9cc5a4cd9703ce4ec171,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
11cd42a6ec9d336f1b43,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
856560739d29d91c6148,train,0.8259459808718662,0.825946,99.0,1.9128133743606668e-08
07e4da1271e75724b626,validation,0.18727746560158726,0.187277,0.6,4.656015872572805e-07
4f7567ec1888af36d670,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
cc964c873488d8f87801,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
15af91a25cc6cbb6a87d,train,0.5105839444114333,0.510584,19.1,5.558856674969803e-08
c405a805531db4e31d33,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
aa3f1fc7a2c65cebb6ea,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
321c3f47eed6e84ce0eb,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
aa3954fd98d518a95c86,train,0.35761418831042735,0.357614,4.1,1.883104273625591e-07
e6ed8a9b108d2dea0835,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
683a98c372ba36acd099,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
2b3779a850ff299da2b6,train,0.18765364471523818,0.187654,1.8,3.552847618049082e-07
87cffb189b1ab5b0fba6,train,0.18377961346296648,0.18378,1.6,3.865370335198737e-07
85fb94f22c4292c20de3,train,0.1803014813552409,0.180301,2.0,4.813552409166366e-07
947b03cfec4f85029f31,train,0.09216233984216085,0.092162,0.6,3.39842160856918e-07
8eb0336356485d1657fa,train,0.05480522264188378,0.054805,0.6,2.226418837833477e-07
ce4ba2cd8c968105d040,train,0.065688982013036,0.065689,1.2,1.7986964001570627e-08
2e7ca7652ce26dfa86ab,train,0.36491165967993283,0.364912,5.8,3.403200671825424e-07
a4d999f728b047ccba09,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
34da634a9ef262db14dd,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
67d0e22262f286972a8a,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
1baa3b2886d1df2a07be,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
d60dfa6f9308846d0b27,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
242426b7357a5752f467,train,0.4588847545903389,0.458885,3.6,2.4540966109265483e-07
675320d65c6d46a1fc2f,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
b3715abbd4e494f34527,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
de084e9feb2438b61807,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
8f6c2970c47cab87fc0e,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
19f2bc5e8c642bef54cd,train,0.6054677136143556,0.605468,53.4,2.863856444212942e-07
cf6282329296b54d2a25,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
c48b6355d6034c84bbbe,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
9777f731bd3f64a99cd0,validation,0.6391541911635015,0.639154,93.8,1.9116350147285743e-07
54a83464990190c7c0e5,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
f49c9f55fd90b865e569,train,0.6091197144408445,0.60912,56.6,2.855591555439574e-07
2786c9171fbfcc3c7481,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
55929ac8f3bf1e339603,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
84522c908ee23be73cc8,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
0dd2fa4183c85983bb00,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
5d053ef8fc7b27b8524e,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
47d224b5bd25f1166d5f,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
846ccf6e6686cb3376e8,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
2bba4144a6e9538c614c,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
43ae28abbe8881246e29,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
2574e1c344b950172809,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
b7d64bb0c8771ada3100,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
c22d59a9448b64ea125e,train,0.8303187938559707,0.830319,98.8,2.0614402929108877e-07
7ee59d17f2f3bf0062fe,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
b745c204767b9e9fa4cc,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
28b3bee07a64626fa122,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
5dd4019b36260803a1a9,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
4c717eb8fc42e499981c,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
eb295ab348a072b2d3bd,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
d1c0cc1bd0c302019f15,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
ed646acec738be6aff0e,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
eee8878d43846fb10361,train,0.4677690928653775,0.467769,13.4,9.286537749897406e-08
2c0136a24503031918cc,train,0.41850453452876174,0.418505,9.9,4.6547123827567205e-07
b4b2bdffe493f0472e93,train,0.891279277834619,0.891279,100.0,2.778346189780123e-07
ef56879d6aea1d7917cb,train,0.901853306492609,0.901853,100.0,3.064926089590969e-07
4dc8b5e745819b582925,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
4b0c62e72b7b946ebec0,validation,0.4209468015884633,0.420947,7.4,1.9841153670041578e-07
52cad1c99d676338981c,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
97391a895564888e5018,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
a71f0dafa065fe797789,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
8623568d2576f7a8e939,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
cedc0e480edc685f46e2,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
b554c0485feac55245b7,train,0.5112954395358915,0.511295,7.8,4.3953589146106253e-07
3bbd5770317a15a63076,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
4b3e00635cb452c6ddd4,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
d3579ef34ffaddd69f45,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
87117c125723750d9401,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
3164b4472dc4250974d5,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
bdcd6a55ea70015faba2,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
556496d37a473827c4db,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
aa1956fa297b58abea2f,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
422844c1574de50730e2,validation,0.5232963647596232,0.523296,16.7,3.647596231726169e-07
0fa904bfeef82cd45599,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
d5274e4ce4694e7723a5,train,0.6344274629102479,0.634427,95.9,4.629102479114522e-07
6436e41501fc53f0f467,train,0.6184741952570488,0.618474,92.0,1.9525704886280693e-07
27a73d7d94c66ffcceab,validation,0.42942059237116864,0.429421,11.0,4.0762883135592176e-07
6ca28d515deffdbf7958,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
84dc5d95f30a203629ee,train,0.49694480916520584,0.496945,10.6,1.9083479418924298e-07
917a010e23cde6798ab4,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
c20983f7f2a40eba6e80,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
90feea8ac392b668f633,train,0.2703293587519184,0.270329,8.0,3.587519183945176e-07
3ec3661ee2f1ccbf07b9,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
c77ee22149204e0aea7a,validation,0.6077695247861009,0.60777,56.6,4.752138991204191e-07
bcd0a42d2572e740b9a7,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
895b528fc5d4dc66e71c,train,0.4326101971246472,0.43261,10.4,1.971246472165511e-07
733d73d49fe100eb33a0,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
171e005c124bac1c2805,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
47bbc166d342ebba7f4c,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
e31c6bbea6dd66c0dcb2,train,0.4300162193073265,0.430016,10.0,2.193073264655787e-07
c561d8c4fb161780984f,train,0.18067776674252686,0.180678,1.5,2.3325747314228984e-07
cabf6e642c9e9df63242,train,0.22408908450412654,0.224089,2.9,8.450412652960537e-08
ac43846b33d48a992c04,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
378a793a94056e4d6c75,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
1704ce1021cbf20cbb00,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
8bdac9fff7ac7a851e7f,train,0.43376870427788417,0.433769,10.4,2.9572211585060515e-07
6fffe3f4895eea81dd65,train,0.4654520289057131,0.465452,8.9,2.8905713100879638e-08
61e1f7639090cb20d58e,train,0.4648798709048725,0.46488,9.1,1.2909512753234154e-07
f86f61ea6cd2468df22e,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
693b4c51a266d2f95f61,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
f3754db759491bd20076,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
50b6e88b5fbe2d4693a3,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
fcbce04f87670168005d,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
c5c4f73328720638cbad,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
5104317e788c56faede0,train,0.6077695247861009,0.60777,57.4,4.752138991204191e-07
0e22afec401be1e7e971,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
ac617719f5e007224907,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
da51930a435f868e3676,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
f2efaf846bc5965601e1,train,0.7323138646222529,0.732314,98.0,1.353777471235773e-07
04d709c8443be3d78d43,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
e5ab8fe66f374be93645,train,0.4999066508733862,0.499907,14.5,3.4912661378561083e-07
8ba4a21e7f78265c78b4,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
a1d6c23e109f29db150e,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
fa1b2be4f0b88784f611,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
a1d632bba5c174c0b6ae,train,0.4602872905907473,0.460287,8.6,2.905907472983138e-07
032586b9dd62c1d46859,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
27c6bc4c139de8db368e,train,0.5356626400542556,0.535663,56.7,3.599457444325438e-07
e21eeee0df1fc949d655,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
4f2ecbe55c5edd989dfe,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
57591de951cdda3e97c0,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
2481aa7471ec62028535,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
a9462b1a852ee63dc9f3,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
a98cb2ba00736426b1c1,train,0.6077695247861009,0.60777,58.2,4.752138991204191e-07
dbec2df7a6d738b8d960,train,0.6054677136143556,0.605468,55.2,2.863856444212942e-07
4ac8fdfb56de3aef72b1,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
e6dd5ab9032581dc3fb4,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
eea0378f5fc2ed8d86e5,train,0.529765970357556,0.529766,6.7,2.964244394387805e-08
201f37ed9c80015d67c2,train,0.38228954596776654,0.38229,8.2,4.5403223347673105e-07
9d3bf7df15975d1ce291,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
35039bf066e4903cd62b,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
f4a03716327abe374fa1,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
af8f78cdf5ab8413f4a9,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
d1ff1fb68560bba215dd,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
c6e75c4bedd178301a8f,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
6600e44187a2f9e19e52,train,0.6091197144408445,0.60912,52.7,2.855591555439574e-07
8f6f60360e1c2b7a6e8c,train,0.5905580571044171,0.590558,13.0,5.710441708384195e-08
e77fdbf7f6c5da35e789,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
73e23192e75d28a07072,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
6f0c222567612064a8ed,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
0d0d8e68324b62a0a8b8,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
2f113e5918439281e1a0,validation,0.6054677136143556,0.605468,59.3,2.863856444212942e-07
0a39cd592e76fb363f0f,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
e80c7d37ebc296d27ee4,train,0.6054677136143556,0.605468,53.4,2.863856444212942e-07
3fbb85480fa484f32c64,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
9b0f66fb3fb6a41c4264,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
e445dcfe17a2371f2173,train,0.6054677136143556,0.605468,59.9,2.863856444212942e-07
2d343141436968e44e6c,train,0.6054677136143556,0.605468,55.3,2.863856444212942e-07
24a48e34a95a052c9c48,train,0.5356626400542556,0.535663,54.3,3.599457444325438e-07
105e3e65338e97969ceb,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
13b3446cbce2852ca0a7,train,0.5356626400542556,0.535663,56.9,3.599457444325438e-07
f30b8e7e6ea19c53e273,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
1d424d540744f280022c,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
c3ab7d64e32b5a359674,train,0.5922196233667689,0.59222,16.8,3.766332310473075e-07
9fd6113b55ee62cad2e4,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
47b4c867787bd0a98779,train,0.699446587872785,0.699447,97.5,4.1212721502148497e-07
875ad6bd67ca6d1c4be6,validation,0.5356626400542556,0.535663,54.7,3.599457444325438e-07
b737e88f04821ae0ffe9,train,0.5356626400542556,0.535663,56.0,3.599457444325438e-07
d3b491588b57fecfbcda,train,0.5356626400542556,0.535663,55.8,3.599457444325438e-07
3753010b75b7f0c898e9,train,0.5356626400542556,0.535663,53.6,3.599457444325438e-07
b916167a77e0e85e9a19,train,0.6077695247861009,0.60777,55.7,4.752138991204191e-07
91d1b1cf855da41eb2c2,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
a1682b144c7ab7d7a41d,train,0.6077695247861009,0.60777,55.6,4.752138991204191e-07
674156db1f03dce382d6,train,0.5356626400542556,0.535663,56.9,3.599457444325438e-07
e456a6c842e0ad9032c7,validation,0.6091197144408445,0.60912,55.0,2.855591555439574e-07
86f46b2b79eb6a4c1a8a,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
1ed708f0af41ffb49366,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
46e4fcd350fe3fb326a6,train,0.10629940944697454,0.106299,1.0,4.0944697453360046e-07
6cfd6a6c0ab67c1f568f,train,0.6077695247861009,0.60777,54.6,4.752138991204191e-07
a40429383c21e7fd4e88,train,0.6091197144408445,0.60912,56.8,2.855591555439574e-07
666e00242e293484a5ae,train,0.6054677136143556,0.605468,53.1,2.863856444212942e-07
42a147a22b4a17d8b9e3,train,0.3573857620719805,0.357386,4.5,2.379280195086153e-07
da4440a6b0e8b5eb8ff4,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
5130707ff8b967316fa4,train,0.6091197144408445,0.60912,55.5,2.855591555439574e-07
b791422ef2810327d6a5,train,0.6091197144408445,0.60912,56.4,2.855591555439574e-07
491268cae9c47f09a25e,train,0.6054677136143556,0.605468,55.7,2.863856444212942e-07
f49c157744da57a795d5,validation,0.6091197144408445,0.60912,57.3,2.855591555439574e-07
08b079c95ea200cd3173,train,0.6091197144408445,0.60912,59.9,2.855591555439574e-07
ffbed0dcd64cc6ba017c,train,0.5356626400542556,0.535663,53.7,3.599457444325438e-07
a620c05371c83daaa474,train,0.6077695247861009,0.60777,53.2,4.752138991204191e-07
